epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,13.803,4.74689,1.70163,0.98456,0,0,0,0,0,1.55512,0,0.0552495,0.000249525,0.000249525
47,14.0788,4.68621,1.9161,0.89409,0,0,0,0,0,1.55512,0,0.0542505,0.000250516,0.000250516
48,14.3665,4.81335,1.67285,0.96306,0,0,0,0,0,1.55512,0,0.0532513,0.000251309,0.000251309
49,14.6634,4.7808,1.67875,0.94353,0,0,0,0,0,1.55512,0,0.0522519,0.000251904,0.000251904
50,14.9632,4.41102,1.63717,0.89796,0,0,0,0,0,1.7255,0,0.0512523,0.000252301,0.000252301
51,15.2459,4.35792,1.57908,0.92877,0,0,0,0,0,1.7255,0,0.0502525,0.0002525,0.0002525
52,15.6062,4.62623,1.64095,1.06535,0,0,0,0,0,1.7255,0,0.0492525,0.000252501,0.000252501
53,15.887,4.96345,1.67105,0.94683,0,0,0,0,0,1.7255,0,0.0482523,0.000252304,0.000252304
54,16.171,4.49732,1.78108,0.88173,0,0,0,0,0,1.7255,0,0.0472519,0.000251909,0.000251909
55,16.4944,4.71809,1.55087,0.87505,0,0,0,0,0,1.89694,0,0.0462513,0.000251316,0.000251316
56,16.771,4.59473,1.52288,0.86629,0,0,0,0,0,1.89694,0,0.0452505,0.000250525,0.000250525
57,17.0432,4.43556,1.53199,1.01708,0,0,0,0,0,1.89694,0,0.0442495,0.000249536,0.000249536
58,17.312,4.74545,1.92508,0.85032,0,0,0,0,0,1.89694,0,0.0432483,0.000248349,0.000248349
59,17.6018,4.56117,1.47004,0.9674,0,0,0,0,0,1.89694,0,0.042247,0.000246964,0.000246964
60,17.8905,4.41237,1.45958,1.05605,0,0,0,0,0,2.04383,0,0.0412454,0.000245381,0.000245381
61,18.1619,4.64467,1.61751,0.90728,0,0,0,0,0,2.04383,0,0.0402436,0.0002436,0.0002436
62,18.4523,4.87453,1.72046,1.05387,0,0,0,0,0,2.04383,0,0.0392416,0.000241621,0.000241621
63,18.8248,4.74675,1.42937,0.8997,0,0,0,0,0,2.04383,0,0.0382394,0.000239444,0.000239444
64,19.0853,4.7204,1.70158,0.96447,0,0,0,0,0,2.04383,0,0.0372371,0.000237069,0.000237069
65,19.3939,4.07183,1.41808,0.93713,0,0,0,0,0,2.13293,0,0.0362345,0.000234496,0.000234496
66,19.667,4.59371,1.83989,0.83243,0,0,0,0,0,2.13293,0,0.0352317,0.000231725,0.000231725
67,19.9589,4.52445,1.74685,0.92942,0,0,0,0,0,2.13293,0,0.0342288,0.000228756,0.000228756
68,20.2334,4.96745,1.78055,0.94309,0,0,0,0,0,2.13293,0,0.0332256,0.000225589,0.000225589
69,20.4999,4.73353,1.54167,0.88029,0,0,0,0,0,2.13293,0,0.0322222,0.000222224,0.000222224
70,20.7693,4.30827,1.59345,0.95517,0,0,0,0,0,2.13293,0,0.0312187,0.000218661,0.000218661
71,21.0649,4.55247,1.45752,0.95003,0,0,0,0,0,2.23304,0,0.0302149,0.0002149,0.0002149
72,21.3432,5.22131,2.24302,1.04732,0,0,0,0,0,2.23304,0,0.0292109,0.000210941,0.000210941
73,21.6355,5.24416,1.81708,0.88738,0,0,0,0,0,2.23304,0,0.0282068,0.000206784,0.000206784
74,21.9098,5.09587,2.03511,0.95342,0,0,0,0,0,2.23304,0,0.0272024,0.000202429,0.000202429
75,22.2663,4.84339,1.60314,0.97369,0,0,0,0,0,2.23304,0,0.0261979,0.000197876,0.000197876
76,22.5493,4.19045,1.41837,0.95662,0,0,0,0,0,2.23304,0,0.0251931,0.000193125,0.000193125
77,22.8697,4.62479,1.78598,0.9535,0,0,0,0,0,2.33317,0,0.0241882,0.000188176,0.000188176
78,23.1364,4.74652,2.06128,0.88488,0,0,0,0,0,2.33317,0,0.023183,0.000183029,0.000183029
79,23.4221,4.71146,1.4846,0.96254,0,0,0,0,0,2.33317,0,0.0221777,0.000177684,0.000177684
80,23.6941,4.52586,1.39681,0.88335,0,0,0,0,0,2.33317,0,0.0211721,0.000172141,0.000172141
81,23.9756,4.66158,1.38296,0.97147,0,0,0,0,0,2.33317,0,0.0201664,0.0001664,0.0001664
82,24.2411,4.58756,1.4432,0.96344,0,0,0,0,0,2.33317,0,0.0191605,0.000160461,0.000160461
83,24.5351,4.12481,1.4207,0.96663,0,0,0,0,0,2.33317,0,0.0181543,0.000154324,0.000154324
84,24.8634,4.32628,1.44587,0.98861,0,0,0,0,0,2.31135,0,0.017148,0.000147989,0.000147989
85,25.1514,5.07513,1.5951,0.9525,0,0,0,0,0,2.31135,0,0.0161415,0.000141456,0.000141456
86,25.41,4.5634,1.33943,1.00596,0,0,0,0,0,2.31135,0,0.0151347,0.000134725,0.000134725
87,25.7749,5.11457,1.79981,0.89796,0,0,0,0,0,2.31135,0,0.0141278,0.000127796,0.000127796
88,26.0857,5.88065,2.78201,0.86953,0,0,0,0,0,2.31135,0,0.0131207,0.000120669,0.000120669
89,26.3512,5.18926,2.52935,0.8972,0,0,0,0,0,2.31135,0,0.0121133,0.000113344,0.000113344
90,26.6065,4.67695,1.59788,0.94637,0,0,0,0,0,2.31135,0,0.0111058,0.000105821,0.000105821
91,26.9363,5.27517,5.72184,0.83752,0,0,0,0,0,2.25052,0,0.0100981,9.81e-05,9.81e-05
92,27.236,4.66283,2.85237,0.87927,0,0,0,0,0,2.25052,0,0.00909018,9.0181e-05,9.0181e-05
93,27.5181,4.45529,1.5935,0.93204,0,0,0,0,0,2.25052,0,0.00808206,8.2064e-05,8.2064e-05
94,27.8019,5.02826,1.94178,0.92032,0,0,0,0,0,2.25052,0,0.00707375,7.3749e-05,7.3749e-05
95,28.0945,4.68504,1.58712,0.90965,0,0,0,0,0,2.25052,0,0.00606524,6.5236e-05,6.5236e-05
96,28.375,5.24024,2.18461,0.87122,0,0,0,0,0,2.25052,0,0.00505652,5.6525e-05,5.6525e-05
97,28.7216,4.71461,2.05127,0.83033,0,0,0,0,0,2.25052,0,0.00404762,4.7616e-05,4.7616e-05
98,28.9972,5.0153,2.28236,0.88819,0,0,0,0,0,2.25052,0,0.00303851,3.8509e-05,3.8509e-05
99,29.324,4.79742,1.57517,0.93924,0,0,0,0,0,2.21513,0,0.0020292,2.9204e-05,2.9204e-05
100,29.581,4.68146,2.27444,0.89885,0,0,0,0,0,2.21513,0,0.0010197,1.9701e-05,1.9701e-05
